implementation,nodes,arcs,time(s),memPeak(MB),memAvg(MB),CO2e(kg),CO2eRate(kg/s),cpuEnergy(kW),ramEnergy(kW),totEnergy(kW),cpuCount
MBK,1118,2154,0.000135662,84.4766,84.4766,4.401325263419805e-07,4.2913322898181775e-06,1.209621462557051e-06,8.18699555488441e-08,1.291491418105895e-06,8
MBK2,1118,2154,0.000198551,84.4766,84.4766,4.399631833937517e-07,4.29137705770584e-06,1.209157043033176e-06,8.183746800208764e-08,1.2909945110352638e-06,8
BK,1118,2156,0.000201087,84.8438,84.8438,4.400094920872666e-07,4.291229989233384e-06,1.2092808882395427e-06,8.184950750470914e-08,1.291130395744252e-06,8
MBK,1118,2156,0.00011444,84.418,84.418,4.401275525407624e-07,4.291403504510854e-06,1.2096045745743649e-06,8.187224878743869e-08,1.2914768233618033e-06,8
MBK2,1118,2156,0.000232041,84.5938,84.5938,4.4071660147545044e-07,4.289478775217983e-06,1.2112877435154389e-06,8.191754024968153e-08,1.2932052837651202e-06,8
BK,1118,2208,0.000193917,84.5508,84.5508,4.400813646581402e-07,4.2895571045715895e-06,1.20956516928143e-06,8.177612386968274e-08,1.2913412931511126e-06,8
MBK,1118,2208,0.000131986,84.582,84.582,4.392500124890444e-07,4.29039729766017e-06,1.2071924077139962e-06,8.170942884722387e-08,1.28890183656122e-06,8
MBK2,1118,2208,0.000195189,84.707,84.707,4.389554619385508e-07,4.291477823276314e-06,1.2063705258899266e-06,8.166700393322421e-08,1.2880375298231507e-06,8
BK,1118,2142,0.000197311,84.5938,84.5938,4.405726420676824e-07,4.289819680230308e-06,1.210888061258528e-06,8.1894798966952e-08,1.2927828602254802e-06,8
MBK,1118,2142,0.000115105,84.7148,84.7148,4.397436530258016e-07,4.291411360493846e-06,1.208543446328905e-06,8.180689148749328e-08,1.2903503378163982e-06,8
MBK2,1118,2142,0.000207431,84.4648,84.4648,4.40271043979635e-07,4.291296246625671e-06,1.209995812839932e-06,8.190206088916817e-08,1.2918978737291002e-06,8
BK,1118,2136,0.000196782,84.5195,84.5195,4.3945928730232443e-07,4.291372084981779e-06,1.2077694137891137e-06,8.174650287116947e-08,1.289515916660283e-06,8
MBK,1118,2136,0.000114902,84.7188,84.7188,4.4056401940513204e-07,4.2913197017376125e-06,1.2108092506726583e-06,8.194830786749209e-08,1.2927575585401505e-06,8
MBK2,1118,2136,0.000198334,84.7188,84.7188,4.410373645332744e-07,4.289057538967318e-06,1.2121771772702536e-06,8.196932922127568e-08,1.2941465064915294e-06,8
BK,1118,2148,0.000209628,84.3711,84.3711,4.402313847029907e-07,4.291298611338388e-06,1.2098916702800326e-06,8.188983028333042e-08,1.291781500563363e-06,8
MBK,1118,2148,0.000126746,84.375,84.375,4.388533239533296e-07,4.2911794306759965e-06,1.20611439148585e-06,8.16234323999273e-08,1.2877378238857774e-06,8
MBK2,1118,2148,0.000212531,84.6719,84.6719,4.393303851526935e-07,4.291522136130595e-06,1.2074091368251378e-06,8.17285391688453e-08,1.289137675993983e-06,8
BK,1118,2134,0.000187303,84.4141,84.4141,4.39894634929504e-07,4.291516821025185e-06,1.208965645896064e-06,8.182772173806069e-08,1.2907933676341246e-06,8
MBK,1118,2134,0.000108809,84.7266,84.7266,4.389060746021376e-07,4.290844960685927e-06,1.206249495347341e-06,8.164311603119738e-08,1.2878926113785384e-06,8
MBK2,1118,2134,0.00018738,84.5977,84.5977,4.388973113637212e-07,4.2914294641091125e-06,1.2062241633733114e-06,8.164273382476496e-08,1.2878668971980764e-06,8
BK,1118,2322,0.000186662,84.5859,84.5859,4.398458634975585e-07,4.291370408845057e-06,1.2088502446810404e-06,8.180001177170955e-08,1.29065025645275e-06,8
MBK,1118,2322,0.000162394,84.7148,84.7148,4.397179326495454e-07,4.291240233567292e-06,1.208501226372189e-06,8.177363952787195e-08,1.290274865900061e-06,8
MBK2,1118,2322,0.000204863,84.7031,84.7031,4.398025264760205e-07,4.28981001883319e-06,1.2087095114919875e-06,8.18135801000608e-08,1.2905230915920485e-06,8
BK,1118,2128,0.000185359,84.4727,84.4727,4.392418595542718e-07,4.290857253145208e-06,1.207183963722653e-06,8.169394948671048e-08,1.2888779132093631e-06,8
MBK,1118,2128,0.000122242,84.4727,84.4727,4.394442002811848e-07,4.29114483377337e-06,1.2077243791686164e-06,8.174726728403434e-08,1.2894716464526508e-06,8
MBK2,1118,2128,0.000200118,84.7227,84.7227,4.400065911429432e-07,4.291111898384512e-06,1.2092865175671048e-06,8.183536586670926e-08,1.291121883433814e-06,8
BK,1118,2190,0.000217141,84.7188,84.7188,4.397155341585034e-07,4.291266749925886e-06,1.2084787090619409e-06,8.178911888838533e-08,1.290267827950326e-06,8
MBK,1118,2190,0.000177541,84.4766,84.4766,4.39297191993521e-07,4.291157918979354e-06,1.2073331409030491e-06,8.170713560862928e-08,1.2890402765116785e-06,8
MBK2,1118,2190,0.00019936,84.5977,84.5977,4.393608550661177e-07,4.2913800220930405e-06,1.2074935767385696e-06,8.173350785246688e-08,1.2892270845910366e-06,8
BK,1118,2134,0.000180453,84.582,84.582,4.397015133288136e-07,4.29120979533589e-06,1.20845056242413e-06,8.177612386968274e-08,1.2902266862938126e-06,8
MBK,1118,2134,0.000111461,84.3945,84.3945,4.394565045305708e-07,4.290955295393384e-06,1.2077665991253325e-06,8.174115198111549e-08,1.289507751106448e-06,8
MBK2,1118,2134,0.000204272,84.582,84.582,4.4002265506652506e-07,4.291228648906135e-06,1.2093315521876018e-06,8.183746800208764e-08,1.2911690201896895e-06,8
BK,1118,2134,0.000200836,84.5898,84.5898,4.401852062631348e-07,4.291397013128661e-06,1.209767825073666e-06,8.187817298714133e-08,1.2916459980608077e-06,8
MBK,1118,2134,0.000111361,84.7188,84.7188,4.409685417217372e-07,4.291393154438248e-06,1.211915413538615e-06,8.202914452795085e-08,1.293944558066566e-06,8
MBK2,1118,2134,0.000191177,84.7227,84.7227,4.398423755323289e-07,4.2910469128751206e-06,1.208824912707011e-06,8.181510892579051e-08,1.2906400216328014e-06,8
BK,1118,2152,0.000204644,84.5938,84.5938,4.405238921595923e-07,4.290510356488965e-06,1.210696664121416e-06,8.19431480806543e-08,1.2926398122020702e-06,8
MBK,1118,2152,0.000130313,84.5938,84.5938,4.400669206661479e-07,4.291380955699229e-06,1.209438509411282e-06,8.186040038803339e-08,1.2912989097993151e-06,8
MBK2,1118,2152,0.000226062,84.6406,84.6406,4.400174617226401e-07,4.290619332712875e-06,1.209297776222229e-06,8.185600501406046e-08,1.2911537812362896e-06,8
BK,1118,2128,0.000176768,84.5781,84.5781,4.396078491911293e-07,4.28965689307957e-06,1.2082450919681126e-06,8.170675340219686e-08,1.2899518453703095e-06,8
MBK,1118,2128,0.00011239,84.4727,84.4727,4.402249483485218e-07,4.291405420295443e-06,1.2098691529697845e-06,8.18934612444385e-08,1.2917626142142229e-06,8
MBK2,1118,2128,0.000195487,84.5898,84.5898,4.399325534636659e-07,4.291417607739176e-06,1.2090669737921822e-06,8.183765910530385e-08,1.290904632897486e-06,8
BK,1118,2138,0.000186241,84.707,84.707,4.396621080792222e-07,4.2914543064378775e-06,1.2083267172177637e-06,8.178434130797998e-08,1.2901110585257434e-06,8
MBK,1118,2138,0.000121969,84.4727,84.4727,4.391565186902289e-07,4.291432871877167e-06,1.2069390879737009e-06,8.168840749344025e-08,1.2886274954671411e-06,8
MBK2,1118,2138,0.000189913,84.4688,84.4688,4.400035237016932e-07,4.291221671734354e-06,1.2092668149206377e-06,8.18460676468173e-08,1.2911128825674548e-06,8
BK,1118,2344,0.000220071,84.5859,84.5859,4.4013851240946724e-07,4.291530319975912e-06,1.2096327212121752e-06,8.18762619549792e-08,1.2915089831671545e-06,8
MBK,1118,2344,0.000150182,84.707,84.707,4.393701095561671e-07,4.291450426599048e-06,1.207513279385037e-06,8.174096087789928e-08,1.289254240262936e-06,8
MBK2,1118,2344,0.000256822,84.6602,84.6602,4.401523620208471e-07,4.291146631444652e-06,1.209677755832672e-06,8.187186658100627e-08,1.2915496224136782e-06,8
BK,1118,2132,0.000201495,84.5938,84.5938,4.396375414245419e-07,4.290625403815831e-06,1.2082563506232369e-06,8.178262137903406e-08,1.290038972002271e-06,8
MBK,1118,2132,0.000113426,84.4766,84.4766,4.391332899359647e-07,4.291335855471003e-06,1.206863092051612e-06,8.169624272530507e-08,1.2885593347769172e-06,8
MBK2,1118,2132,0.000196158,84.5938,84.5938,4.398364481114065e-07,4.290939182472222e-06,1.2087939514054191e-06,8.182867725414174e-08,1.2906226286595612e-06,8
BK,1118,2142,0.000200833,84.4727,84.4727,4.4015740094889457e-07,4.291086041023528e-06,1.2096946438153586e-06,8.186976444562788e-08,1.2915644082609864e-06,8
MBK,1118,2142,0.000110724,84.7148,84.7148,4.397290460546467e-07,4.291248843711977e-06,1.2085152996910945e-06,8.179217653984476e-08,1.2903074762309393e-06,8
MBK2,1118,2142,0.000199131,84.5938,84.5938,4.401404308505245e-07,4.290641358622218e-06,1.2096383505397377e-06,8.18762619549792e-08,1.291514612494717e-06,8
BK,1118,2132,0.000191075,84.6016,84.6016,4.404745065820612e-07,4.289401857994994e-06,1.2106375561820138e-06,8.185734273657393e-08,1.2924948989185878e-06,8
MBK,1118,2132,0.000157632,84.4766,84.4766,4.401956925621201e-07,4.291289780279863e-06,1.2097987863752575e-06,8.187798188392512e-08,1.2916767682591828e-06,8
MBK2,1118,2132,0.000227248,84.7148,84.7148,4.400710301366695e-07,4.291291326908115e-06,1.2094582120577497e-06,8.185275625938478e-08,1.2913109683171342e-06,8
BK,1118,2128,0.000213494,84.7227,84.7227,4.4017252509274323e-07,4.289448832823183e-06,1.2097959717114767e-06,8.181281568719593e-08,1.2916087873986726e-06,8
MBK,1118,2128,0.000157986,84.457,84.457,4.404528744766489e-07,4.291502805559661e-06,1.2104940083291796e-06,8.193741498416785e-08,1.2924314233133474e-06,8
MBK2,1118,2128,0.00020323,84.4727,84.4727,4.3969415871846694e-07,4.29155741672562e-06,1.208408342467414e-06,8.179676301703391e-08,1.290205105484448e-06,8
BK,1118,2152,0.000176605,84.5859,84.5859,4.398799274676926e-07,4.29126354382916e-06,1.2089431285858155e-06,8.180708259070953e-08,1.290750211176525e-06,8
MBK,1118,2152,0.000150921,84.4766,84.4766,4.401694735745245e-07,4.291423180627795e-06,1.209711531798045e-06,8.18883014576007e-08,1.2915998332556455e-06,8
MBK2,1118,2152,0.000217818,84.7266,84.7266,4.3940373532040834e-07,4.29088955321336e-06,1.207603348626031e-06,8.174956052262894e-08,1.2893529091486598e-06,8
BK,1118,2138,0.00018184,84.6797,84.6797,4.388795718244867e-07,4.2912560112777104e-06,1.2061763140890334e-06,8.163852955400823e-08,1.2878148436430415e-06,8
MBK,1118,2138,0.000114059,84.5898,84.5898,4.4026742015992233e-07,4.291280870069211e-06,1.209981739521027e-06,8.190550074706002e-08,1.2918872402680867e-06,8
MBK2,1118,2138,0.00019255,84.4688,84.4688,4.396353391934293e-07,4.291173048212304e-06,1.20826479461458e-06,8.17677153281693e-08,1.2900325099427494e-06,8
BK,1118,2602,0.000242679,84.4688,84.4688,4.4040330944166086e-07,4.291089651786176e-06,1.210370163122813e-06,8.19158203207356e-08,1.2922859834435486e-06,8
MBK,1118,2602,0.000156745,84.5938,84.5938,4.397813528967377e-07,4.291090367560283e-06,1.2086588475439284e-06,8.180211390708792e-08,1.2904609614510164e-06,8
MBK2,1118,2602,0.000284603,84.5859,84.5859,4.399563088333898e-07,4.291559506507473e-06,1.2091317110591466e-06,8.184262778892541e-08,1.290974338848072e-06,8
BK,1118,2134,0.000179358,84.5938,84.5938,4.401265933202338e-07,4.291294393425597e-06,1.2096017599105837e-06,8.187224878743869e-08,1.2914740086980225e-06,8
MBK,1118,2134,0.000114397,84.5977,84.5977,4.4046966127562e-07,4.291217782522097e-06,1.210558745596144e-06,8.192193562365446e-08,1.2924806812197983e-06,8
MBK2,1118,2134,0.000228948,84.8398,84.8398,4.400655762854666e-07,4.291347891201955e-06,1.2094244360923767e-06,8.187052885849276e-08,1.2912949649508694e-06,8
BK,1118,2138,0.000201563,84.4727,84.4727,4.399219545929351e-07,4.291324199111034e-06,1.2090331978268094e-06,8.184033455033086e-08,1.2908735323771405e-06,8
MBK,1118,2138,0.000108728,84.582,84.582,4.392340313742054e-07,4.291420459472891e-06,1.207144558429718e-06,8.171038436330492e-08,1.2888549427930228e-06,8
MBK2,1118,2138,0.000213807,84.3789,84.3789,4.397795172644234e-07,4.290912743569664e-06,1.2086504035525854e-06,8.180517155854735e-08,1.2904555751111327e-06,8
BK,1118,2178,0.000198334,84.5938,84.5938,4.405569223396022e-07,4.289557080038913e-06,1.2108711732758416e-06,8.186556017487116e-08,1.2927367334507129e-06,8
MBK,1118,2178,0.000144776,84.7148,84.7148,4.40237655439974e-07,4.291319844202109e-06,1.2099198169178434e-06,8.188008401930347e-08,1.2917999009371468e-06,8
MBK2,1118,2178,0.000253746,84.4648,84.4648,4.408538976263763e-07,4.291372733671633e-06,1.2115973565313551e-06,8.201079861919425e-08,1.2936081551505491e-06,8
BK,1118,2132,0.000204142,84.5898,84.5898,4.414100056700623e-07,4.291517259462473e-06,1.2131229043006897e-06,8.211705200740956e-08,1.2952399563080991e-06,8
MBK,1118,2132,0.000155633,84.1875,84.1875,4.4043280421152497e-07,4.289722810994938e-06,1.210516525639428e-06,8.185600501406046e-08,1.2923725306534889e-06,8
MBK2,1118,2132,0.000204669,84.3438,84.3438,4.400319746834039e-07,4.291309558674447e-06,1.2093512548340691e-06,8.18451121307362e-08,1.2911963669648052e-06,8
BK,1118,2128,0.000204471,84.5938,84.5938,4.39303764202473e-07,4.291182142430096e-06,1.2073443995581734e-06,8.171516194371027e-08,1.2890595615018838e-06,8
MBK,1118,2128,0.000121298,84.5898,84.5898,4.393982237020824e-07,4.291025549289486e-06,1.2076202366087173e-06,8.171649966622378e-08,1.2893367362749411e-06,8
MBK2,1118,2128,0.000218853,84.7266,84.7266,4.3946972615639353e-07,4.29148401300217e-06,1.207797560426924e-06,8.174898721298027e-08,1.2895465476399042e-06,8
BK,1118,2204,0.000192057,84.4648,84.4648,4.400469314508847e-07,4.290936619663437e-06,1.2093962894545662e-06,8.184396551143892e-08,1.291240254966005e-06,8
MBK,1118,2204,0.000133763,84.7266,84.7266,4.398558585449106e-07,4.291228358043344e-06,1.2088868353101942e-06,8.17927498494934e-08,1.2906795851596877e-06,8
MBK2,1118,2204,0.00019467,84.2656,84.2656,4.394652082429818e-07,4.289632232782417e-06,1.2077806724442375e-06,8.175261817408836e-08,1.2895332906183262e-06,8
BK,1118,2172,0.000198808,84.4648,84.4648,4.406166005945122e-07,4.28844576172302e-06,1.211023165120019e-06,8.188868366403313e-08,1.2929118487840522e-06,8
MBK,1118,2172,0.000153987,84.8359,84.8359,4.403459636715222e-07,4.291308474161509e-06,1.2102097272872925e-06,8.190798508887082e-08,1.2921177123761633e-06,8
MBK2,1118,2172,0.000206816,84.7031,84.7031,4.400201914486535e-07,4.291304401274788e-06,1.2093090348773533e-06,8.185275625938478e-08,1.291161791136738e-06,8
BK,1118,2158,0.000183783,84.7188,84.7188,4.397820869737753e-07,4.2912273066180285e-06,1.2086560328801474e-06,8.180708259070953e-08,1.2904631154708568e-06,8
MBK,1118,2158,0.000112833,84.8242,84.8242,4.404553398534024e-07,4.289513985517021e-06,1.2105784482426113e-06,8.186020928481715e-08,1.2924386575274284e-06,8
MBK2,1118,2158,0.000224174,84.5781,84.5781,4.398465259675014e-07,4.291526612539243e-06,1.208827727370792e-06,8.182447298338505e-08,1.290652200354177e-06,8
BK,1118,2136,0.000230946,84.4648,84.4648,4.402485566621146e-07,4.290957405450057e-06,1.2099676662021214e-06,8.186422245235766e-08,1.2918318886544792e-06,8
MBK,1118,2136,0.000134811,84.4727,84.4727,4.393481786171092e-07,4.291226228017595e-06,1.2074795034196643e-06,8.171038436330492e-08,1.2891898877829692e-06,8
MBK2,1118,2136,0.000197099,84.5977,84.5977,4.400940923940068e-07,4.291546147615217e-06,1.2095088760058086e-06,8.186976444562788e-08,1.2913786404514364e-06,8
BK,1118,2148,0.000212312,84.5898,84.5898,4.401442026058094e-07,4.2912366506114725e-06,1.2096496091948615e-06,8.187607085176299e-08,1.2915256800466247e-06,8
MBK,1118,2148,0.000131511,84.4219,84.4219,4.391450554888016e-07,4.291160891210374e-06,1.206908126672109e-06,8.168573204841324e-08,1.2885938587205222e-06,8
MBK2,1118,2148,0.000209841,84.5703,84.5703,4.395548297958561e-07,4.290916451764144e-06,1.2080283628569709e-06,8.17679064313855e-08,1.2897962692883563e-06,8
BK,1118,2186,0.000183459,84.5234,84.5234,4.388687896543569e-07,4.289630589216966e-06,1.2061509821150038e-06,8.163222314787317e-08,1.287783205262877e-06,8
MBK,1118,2186,0.000118009,84.5859,84.5859,4.39854981253684e-07,4.2913295975721695e-06,1.2088502446810404e-06,8.18267662219796e-08,1.2906770109030202e-06,8
MBK2,1118,2186,0.000230682,84.5508,84.5508,4.403942028871836e-07,4.291499388380015e-06,1.2103476458125644e-06,8.191161604997888e-08,1.2922592618625434e-06,8
BK,1118,2136,0.000199794,84.7266,84.7266,4.400817174169672e-07,4.2913356807318125e-06,1.209477914704217e-06,8.186441355557387e-08,1.291342328259791e-06,8
MBK,1118,2136,0.000122103,84.5898,84.5898,4.390061582918185e-07,4.291033268271556e-06,1.2065112590789796e-06,8.167503026830521e-08,1.2881862893472847e-06,8
MBK2,1118,2136,0.000231503,84.5938,84.5938,4.401698410527638e-07,4.291376887743911e-06,1.20972560511695e-06,8.187530643889811e-08,1.2916009115558485e-06,8
BK,1118,2136,0.000198336,84.5898,84.5898,4.392272284209384e-07,4.291294016014104e-06,1.207138929102156e-06,8.169605162208882e-08,1.2888349807242448e-06,8
MBK,1118,2136,0.000145763,84.8242,84.8242,4.398706544162888e-07,4.291572351078173e-06,1.2088952793015377e-06,8.182772173806069e-08,1.2907230010395982e-06,8
MBK2,1118,2136,0.000223634,84.4688,84.4688,4.399939138144937e-07,4.291287600715699e-06,1.2092414829466075e-06,8.184320109857408e-08,1.2910846840451815e-06,8
BK,1118,2280,0.000185236,84.7227,84.7227,4.393038060465649e-07,4.290692912585912e-06,1.207358472877079e-06,8.170121140892663e-08,1.2890596842860053e-06,8
MBK,1118,2280,0.000134449,84.5938,84.5938,4.396809845375603e-07,4.291348943239433e-06,1.2083801958296035e-06,8.178625234014211e-08,1.2901664481697456e-06,8
MBK2,1118,2280,0.000233417,84.7109,84.7109,4.3959762724140403e-07,4.291583947995452e-06,1.2081409494082137e-06,8.17809014500881e-08,1.2899218508583016e-06,8
BK,1118,2180,0.000187648,84.4805,84.4805,4.3988457563476333e-07,4.290560432921544e-06,1.2089600165685018e-06,8.180383383603385e-08,1.2907638504045357e-06,8
MBK,1118,2180,0.000123916,84.4688,84.4688,4.395362789716654e-07,4.291564390469584e-06,1.2079748842451308e-06,8.176695091530446e-08,1.2897418351604352e-06,8
MBK2,1118,2180,0.000193866,84.7227,84.7227,4.3898899929322514e-07,4.29127556568191e-06,1.2064746684498258e-06,8.166127083673777e-08,1.2881359392865636e-06,8
BK,1118,2130,0.000196057,84.4688,84.4688,4.408440466726545e-07,4.290480247296284e-06,1.211631132496728e-06,8.194811676427588e-08,1.2935792492610037e-06,8
MBK,1118,2130,0.000127732,84.6016,84.6016,4.394972830444053e-07,4.291433389040346e-06,1.2078791856765749e-06,8.17482228001154e-08,1.2896274084766902e-06,8
MBK2,1118,2130,0.00019699,84.4688,84.4688,4.3983712354187963e-07,4.291305101525256e-06,1.2088108393881056e-06,8.181377120327701e-08,1.2906246105913826e-06,8
BK,1118,2140,0.000202712,84.5977,84.5977,4.400825287019234e-07,4.291433385096768e-06,1.209483544031779e-06,8.186116480089823e-08,1.2913447088326772e-06,8
MBK,1118,2140,0.00012509,84.6016,84.6016,4.393774400043353e-07,4.291362132358288e-06,1.2075386113590664e-06,8.173713881357497e-08,1.2892757501726414e-06,8
MBK2,1118,2140,0.000200806,84.5938,84.5938,4.400468244799633e-07,4.29126480131226e-06,1.2093822161356609e-06,8.185772494300638e-08,1.2912399410786673e-06,8
BK,1118,2132,0.000203654,84.4688,84.4688,4.401298971066232e-07,4.291346557240155e-06,1.2096045745743649e-06,8.187912850322242e-08,1.291483703077587e-06,8
MBK,1118,2132,0.000122552,84.5977,84.5977,4.39432046605694e-07,4.2895481254586575e-06,1.2077722284528945e-06,8.166375517854857e-08,1.289435983631443e-06,8
MBK2,1118,2132,0.000210689,84.5898,84.5898,4.40066299160856e-07,4.291025716407587e-06,1.2094441387388442e-06,8.1852947362601e-08,1.2912970861014452e-06,8
BK,1118,2148,0.000181831,84.5938,84.5938,4.3959450115358963e-07,4.291243796470045e-06,1.2081409494082137e-06,8.17717284957098e-08,1.2899126779039231e-06,8
MBK,1118,2148,0.000110893,84.6016,84.6016,4.398811704782766e-07,4.291355520189699e-06,1.2089318699306913e-06,8.182198864157425e-08,1.2907538585722655e-06,8
MBK2,1118,2148,0.000243649,84.4219,84.4219,4.399820775340033e-07,4.291311861632932e-06,1.2092077069812352e-06,8.184224558249299e-08,1.291049952563728e-06,8
BK,1118,2246,0.000207489,84.7188,84.7188,4.413398175092518e-07,4.287455876045046e-06,1.2131510509385004e-06,8.18829505675467e-08,1.295034001506047e-06,8
MBK,1118,2246,0.000145906,84.5781,84.5781,4.4086280319954084e-07,4.291071029054159e-06,1.211631132496728e-06,8.200315449054567e-08,1.2936342869872735e-06,8
MBK2,1118,2246,0.000204659,84.4648,84.4648,4.399687433364349e-07,4.290024596075299e-06,1.2091739310158624e-06,8.183689469243897e-08,1.2910108257083014e-06,8
BK,1118,2152,0.000215749,84.5938,84.5938,4.40371312727597e-07,4.288894829688016e-06,1.2103110551834106e-06,8.188103953538455e-08,1.2921920947187951e-06,8
MBK,1118,2152,0.000125843,84.4727,84.4727,4.398140845672798e-07,4.291269980545273e-06,1.2087461021211413e-06,8.181090465503379e-08,1.2905570067761751e-06,8
MBK2,1118,2152,0.000192999,84.4648,84.4648,4.398847942979893e-07,4.291141349302103e-06,1.2089459432495966e-06,8.181854878368237e-08,1.290764492033279e-06,8
BK,1118,2208,0.000212858,84.5977,84.5977,4.40084997920619e-07,4.291287856061515e-06,1.2094948026869033e-06,8.185715163335772e-08,1.291351954320261e-06,8
MBK,1118,2208,0.000125397,84.4297,84.4297,4.399286812177248e-07,4.291359874194385e-06,1.2090613444646202e-06,8.18319260088174e-08,1.2908932704734376e-06,8
MBK2,1118,2208,0.000208129,84.5977,84.5977,4.4002910262264246e-07,4.291381329411286e-06,1.2093315521876018e-06,8.185638722049288e-08,1.2911879394080948e-06,8
BK,1118,2184,0.000183525,84.3398,84.3398,4.393187265707779e-07,4.29111843107057e-06,1.207378175523546e-06,8.172529041416968e-08,1.2891034659377157e-06,8
MBK,1118,2184,0.000187795,84.5898,84.5898,4.396969182074831e-07,4.291264799645662e-06,1.2084252304501004e-06,8.178797226908804e-08,1.2902132027191883e-06,8
MBK2,1118,2184,0.000207067,84.5859,84.5859,4.39818933715663e-07,4.291437089310434e-06,1.208751731448703e-06,8.181950429976345e-08,1.2905712357484668e-06,8
BK,1118,2146,0.00020467,84.5977,84.5977,4.404263540170849e-07,4.291084915107272e-06,1.2104236417346533e-06,8.192996195873548e-08,1.2923536036933888e-06,8
MBK,1118,2146,0.000113788,84.5352,84.5352,4.394974309799774e-07,4.290695661203851e-06,1.2078763710127936e-06,8.175147155479107e-08,1.2896278425675846e-06,8
MBK2,1118,2146,0.000220576,84.4688,84.4688,4.389921672251314e-07,4.291366542817809e-06,1.206488741768731e-06,8.16564932563324e-08,1.2881452350250634e-06,8
BK,1118,3950,0.000413455,84.4648,84.4648,4.404241573867962e-07,4.290365881471629e-06,1.210420827070872e-06,8.19263309976274e-08,1.2923471580684994e-06,8
MBK,1118,3950,0.000347141,84.7109,84.7109,4.398681498337664e-07,4.291498002633984e-06,1.2088896499739757e-06,8.182600180911473e-08,1.29071565178309e-06,8
MBK2,1118,3950,0.000440229,84.5938,84.5938,4.389363193720707e-07,4.291570766752342e-06,1.2063283059332106e-06,8.165305339844054e-08,1.2879813593316511e-06,8
BK,1118,2138,0.000214523,84.3359,84.3359,4.399227835598048e-07,4.291511940180258e-06,1.2090360124905904e-06,8.18399523438984e-08,1.2908759648344889e-06,8
MBK,1118,2138,0.000104967,84.582,84.582,4.3991923958633413e-07,4.289631648716635e-06,1.2091232670678035e-06,8.174229860041275e-08,1.2908655656682164e-06,8
MBK2,1118,2138,0.000222237,84.3359,84.3359,4.396939633379786e-07,4.291515563591284e-06,1.208408342467414e-06,8.179618970738528e-08,1.2902045321747993e-06,8
BK,1118,2160,0.00019743,84.418,84.418,4.3934089473441613e-07,4.290755409982514e-06,1.207426024807824e-06,8.174248970362896e-08,1.2891685145114531e-06,8
MBK,1118,2160,0.00011483,84.5938,84.5938,4.398232739304999e-07,4.291449488190047e-06,1.2087658047676088e-06,8.181816657724994e-08,1.2905839713448588e-06,8
MBK2,1118,2160,0.000216262,84.5938,84.5938,4.396427050054242e-07,4.291145082914427e-06,1.2082844972610474e-06,8.176962636033143e-08,1.2900541236213788e-06,8
BK,1118,2152,0.000199493,84.457,84.457,4.4004176226917844e-07,4.291015901583413e-06,1.20937940147188e-06,8.184568544038484e-08,1.2912250869122648e-06,8
MBK,1118,2152,0.000128979,84.7031,84.7031,4.398709800504362e-07,4.289879138815369e-06,1.2088952793015377e-06,8.182867725414174e-08,1.2907239565556793e-06,8
MBK2,1118,2152,0.000237094,84.582,84.582,4.3975922569775033e-07,4.291433529036302e-06,1.208594110276964e-06,8.180192280387171e-08,1.2903960330808358e-06,8
BK,1118,2178,0.000213786,84.707,84.707,4.399216587217904e-07,4.29144108079616e-06,1.2090388271543714e-06,8.183383704097954e-08,1.290872664195351e-06,8
MBK,1118,2178,0.000114234,84.7148,84.7148,4.4021372797249924e-07,4.290498299244244e-06,1.2098410063319735e-06,8.188868366403313e-08,1.2917296899960068e-06,8
MBK2,1118,2178,0.000191667,84.4258,84.4258,4.393087910494311e-07,4.291361169737718e-06,1.2073528435495164e-06,8.172146834984537e-08,1.2890743118993618e-06,8
BK,1118,2148,0.000205678,84.4609,84.4609,4.394729824978668e-07,4.291355954086831e-06,1.207797560426924e-06,8.1758542373791e-08,1.289556102800715e-06,8
MBK,1118,2148,0.000114533,84.3438,84.3438,4.401110857751146e-07,4.290853929984812e-06,1.2095510959625246e-06,8.187740857427646e-08,1.291428504536801e-06,8
MBK2,1118,2148,0.000196345,84.5898,84.5898,4.397990570721454e-07,4.2913230111337936e-06,1.2087123261557687e-06,8.18005850813582e-08,1.290512911237127e-06,8
BK,1118,2140,0.0001889,84.7188,84.7188,4.399700458730242e-07,4.290955037170183e-06,1.2091739310158624e-06,8.184071675676328e-08,1.2910146477726256e-06,8
MBK,1118,2140,0.000109345,84.7148,84.7148,4.393965769699911e-07,4.29150906840366e-06,1.2075920899709063e-06,8.173981425860198e-08,1.2893319042295084e-06,8
MBK2,1118,2140,0.000195016,84.5977,84.5977,4.404851584985321e-07,4.289814344431401e-06,1.2106628881560431e-06,8.18632669362766e-08,1.2925261550923198e-06,8
BK,1118,2158,0.000183081,84.2852,84.2852,4.393817979010853e-07,4.291514621657395e-06,1.2075498700141907e-06,8.173866763930469e-08,1.2892885376534954e-06,8
MBK,1118,2158,0.000130259,84.5898,84.5898,4.395849089483037e-07,4.290690795982186e-06,1.2081128027704027e-06,8.17717284957098e-08,1.2898845312661126e-06,8
MBK2,1118,2158,0.000215523,84.457,84.457,4.391576612101566e-07,4.291174099217239e-06,1.2069334586461386e-06,8.169738934460233e-08,1.288630847990741e-06,8
