implementation,nodes,arcs,time(s),memPeak(MB),memAvg(MB),CO2e(kg),CO2eRate(kg/s),cpuEnergy(kW),ramEnergy(kW),totEnergy(kW),cpuCount
EIBFS new2,15266,883408,0.301941,89.4688,89.4688,1.1581353340429716e-05,2.8517452858793703e-05,1.273670907824681e-05,2.124673353057176e-05,3.398344260881857e-05,32
EIBFS old,20546,1207828,0.124171,112.371,100.883,5.89003060102705e-06,2.8619497166395768e-05,6.524053274795105e-06,1.0759204649426123e-05,1.728325792422123e-05,32
EIBFS new,20546,1207828,0.101782,96.2539,92.873,5.908074734798318e-06,2.871249512479436e-05,6.583731933650083e-06,1.0752473324653524e-05,1.7336205258303604e-05,32
EIBFS new2,20546,1207828,0.224298,89.4961,89.4961,8.745924996452908e-06,2.859901361639084e-05,9.666053010615183e-06,1.5997324268482772e-05,2.5663377279097955e-05,32
EIBFS old,18658,1091856,0.0800185,89.4688,89.4688,3.065410786744e-06,2.890253709569653e-05,3.46802860776152e-06,5.526879714403777e-06,8.994908322165296e-06,32
EIBFS new,18658,1091856,0.0585758,89.4805,89.4805,3.0493942268867825e-06,2.88333210923858e-05,3.429847743881276e-06,5.518062802920554e-06,8.94791054680183e-06,32
EIBFS new2,18658,1091856,0.0967102,89.5391,89.5391,5.825301692831849e-06,2.828741640052075e-05,6.332132010136715e-06,1.0761190327791326e-05,1.709332233792804e-05,32
EIBFS old,13538,779296,0.0772637,89.7422,89.7422,3.07783918373696e-06,2.905597014522965e-05,3.509667807731487e-06,5.521709457528346e-06,9.031377265259831e-06,32
EIBFS new2,13538,779296,0.118798,89.5078,89.5078,5.8310427584327695e-06,2.8362119271388976e-05,6.362615645641445e-06,1.074755283864164e-05,1.7110168484283085e-05,32
EIBFS old,11954,683860,0.0664573,89.3203,89.3203,3.04989151784136e-06,2.881496274929627e-05,3.4274230197167688e-06,5.521946739848716e-06,8.949369759565484e-06,32
EIBFS new2,11954,683860,0.11347,89.3984,89.3984,5.8647793538536e-06,2.8452962741933343e-05,6.435433759451048e-06,1.0773728825141404e-05,1.7209162584592454e-05,32
EIBFS old,11778,672056,0.0933976,89.5586,89.5586,5.869696133075262e-06,2.848126391248307e-05,6.4561179426644855e-06,1.0767472065009545e-05,1.722359000767403e-05,32
EIBFS new,11778,672056,0.0806059,89.4297,89.4297,3.037050803558585e-06,2.873934954193474e-05,3.4019579993466165e-06,5.509732944621249e-06,8.911690943967866e-06,32
EIBFS new2,11778,672056,0.178477,89.6602,89.6602,5.8948952517729946e-06,2.86320889617198e-05,6.535005783556147e-06,1.0762526601911304e-05,1.729753238546745e-05,32
EIBFS old,21058,1238976,0.144908,115.508,102.463,5.931567792085373e-06,2.878018249531472e-05,6.6291522477640585e-06,1.0775989251456507e-05,1.7405141499220564e-05,32
EIBFS new,21058,1238976,0.119068,98.5938,94.0781,5.896205266964896e-06,2.8643958113278623e-05,6.5413974553313325e-06,1.075997893910312e-05,1.7301376394434456e-05,32
EIBFS new2,21058,1238976,0.245737,89.5703,89.5703,8.71029110795365e-06,2.847432212419005e-05,9.557969868588534e-06,1.600084603765879e-05,2.5558815906247324e-05,32
EIBFS old,10418,588796,0.0639966,89.4648,89.4648,3.0404654604070303e-06,2.8819126616242603e-05,3.4170980114586742e-06,5.504612641918528e-06,8.921710653377202e-06,32
EIBFS new2,10418,588796,0.12265,89.6289,89.6289,5.845402562392457e-06,2.8394920509000515e-05,6.390115389873219e-06,1.0762189411245516e-05,1.7152304801118733e-05,32
EIBFS old,20770,1220544,0.167005,113.809,101.715,5.927602371112199e-06,2.8145006484412903e-05,6.2264905367447054e-06,1.0750237875424774e-05,1.6976728412169477e-05,32
EIBFS new,20770,1220544,0.140996,97.2891,93.3555,5.9057466838839815e-06,2.866371773712915e-05,6.563438028524271e-06,1.0765935974198727e-05,1.7329374002723e-05,32
EIBFS new2,20770,1220544,0.35508,89.375,89.375,1.1584775600388962e-05,2.853878052236278e-05,1.2753782147455206e-05,2.1239702480762905e-05,3.399348462821811e-05,32
EIBFS old,25922,1538392,0.173749,142.391,115.961,5.956272140770056e-06,2.894079303208365e-05,6.7197387091169625e-06,1.07578933523925e-05,1.7477632061509464e-05,32
EIBFS new,25922,1538392,0.143885,121.844,105.629,5.932972142503189e-06,2.8812828079791974e-05,6.644750038024838e-06,1.0764512280276508e-05,1.7409262318301347e-05,32
EIBFS new2,25922,1538392,0.309111,89.4727,89.4727,1.1524355628323736e-05,2.839572478400704e-05,1.2578950618701012e-05,2.123724223775696e-05,3.381619285645797e-05,32
EIBFS old,21698,1278316,0.157736,118.969,104.283,5.9258547261306326e-06,2.8824052303711164e-05,6.641036979490589e-06,1.0747340533407624e-05,1.738837751289821e-05,32
EIBFS new,21698,1278316,0.134293,101.82,95.6777,5.894001813394216e-06,2.863428179488896e-05,6.540888843817316e-06,1.0754021904007515e-05,1.7294910747824833e-05,32
EIBFS new2,21698,1278316,0.30858,89.4688,89.4688,1.1577581008063044e-05,2.8528798129199343e-05,1.2736454911385642e-05,2.123591845218016e-05,3.3972373363565806e-05,32
EIBFS old,22626,1335548,0.161174,124.211,106.812,5.939126523077269e-06,2.88090259510188e-05,6.651057265279203e-06,1.0776263999406412e-05,1.7427321264685615e-05,32
EIBFS new,22626,1335548,0.134723,106.242,97.8887,5.955642912301679e-06,2.887892234834509e-05,6.692815354245041e-06,1.0782970347092658e-05,1.74757857013377e-05,32
EIBFS new2,22626,1335548,0.296942,89.5859,89.5859,1.1552330450658782e-05,2.845784991379357e-05,1.2656092347088088e-05,2.12421877008552e-05,3.3898280047943283e-05,32
EIBFS old,10306,582168,0.0657831,89.457,89.457,3.055305854226721e-06,2.835437462847684e-05,3.269986504874506e-06,5.513779232610716e-06,8.783765737485222e-06,32
EIBFS new,10306,582168,0.0552271,89.6211,89.6211,3.0131329682874103e-06,2.852949492396893e-05,3.33103849816524e-06,5.5104697686687135e-06,8.841508266833954e-06,32
EIBFS new2,10306,582168,0.119536,89.4375,89.4375,5.814681914377698e-06,2.8259698397133347e-05,6.305615877819082e-06,1.0756544589729344e-05,1.7062160467548426e-05,32
EIBFS old,13762,793632,0.0942882,89.418,89.418,5.887418011379732e-06,2.8522577252972896e-05,6.482430741493184e-06,1.079316099832539e-05,1.7275591739818576e-05,32
EIBFS new,13762,793632,0.0785643,89.6328,89.6328,3.073615753699446e-06,2.9080898999793824e-05,3.505005304001163e-06,5.5139790493015545e-06,9.018984353302717e-06,32
EIBFS new2,13762,793632,0.180072,89.4336,89.4336,5.87461414302104e-06,2.857126676251878e-05,6.488907135560051e-06,1.074911390653881e-05,1.7238021042098863e-05,32
EIBFS old,19202,1123432,0.120474,105.18,97.4023,5.903972145725534e-06,2.867391838980973e-05,6.560216637051253e-06,1.0763950295833523e-05,1.7324166932884778e-05,32
EIBFS new,19202,1123432,0.0998914,89.957,89.7871,5.847853085189141e-06,2.843847591789876e-05,6.409782072266945e-06,1.0749713356611324e-05,1.715949542887827e-05,32
EIBFS new2,19202,1123432,0.223743,89.4609,89.4609,8.730825923016227e-06,2.854563404750727e-05,9.619649362385683e-06,1.599942234373657e-05,2.561907170612225e-05,32
EIBFS old,18658,1091856,0.132446,102.277,95.9043,5.888962879377761e-06,2.8603109227332024e-05,6.517610769633808e-06,1.0762514113368129e-05,1.7280124883001933e-05,32
EIBFS new,18658,1091856,0.111399,89.5156,89.5156,5.8819785354705085e-06,2.858941414966144e-05,6.504522148058356e-06,1.0755108407263948e-05,1.7259630555322304e-05,32
EIBFS new2,18658,1091856,0.302689,89.4961,89.4961,1.1582310155599962e-05,2.853528798296657e-05,1.2751730479154675e-05,2.123451973534429e-05,3.398625021449897e-05,32
EIBFS old,16482,958532,0.131295,89.9141,89.6445,5.925139170446839e-06,2.8781286391639632e-05,6.630220304164325e-06,1.0756057536545429e-05,1.7386277840709752e-05,32
EIBFS new,16482,958532,0.114214,89.4297,89.4297,6.164244516766111e-06,2.994544256000177e-05,7.327037250516588e-06,1.0760853137125536e-05,1.8087890387642127e-05,32
EIBFS new2,16482,958532,0.250988,89.6484,89.6484,8.735442710605537e-06,2.85562099609865e-05,9.63068631565367e-06,1.600193254091522e-05,2.563261885656889e-05,32
EIBFS old,28930,1723884,0.175106,159.004,135.795,8.730510253105943e-06,2.854362294957044e-05,9.62187019748484e-06,1.599627523085587e-05,2.561814542834071e-05,32
EIBFS new,28930,1723884,0.141345,136.176,112.803,5.9251820506986086e-06,2.8795400960510485e-05,6.630033915135114e-06,1.0756369750124864e-05,1.7386403665259977e-05,32
EIBFS new2,28930,1723884,0.289678,89.4023,89.4023,1.157669826492277e-05,2.85202055538638e-05,1.273358990908774e-05,2.1236193200130063e-05,3.39697831092178e-05,32
EIBFS old,49544354,300838741,18.579,30755.1,22924.2,0.0006570897630046,2.9045194724317543e-05,0.0007431410022901,0.0011849732338896,0.0019281142361797,32
EIBFS new,49544354,300838741,13.4989,25072.6,17281.3,0.0005046733500472,2.897275779274692e-05,0.0005684964325745,0.000912378670999,0.0014808751035735,32
EIBFS new2,49544354,300838741,12.3864,15313.1,12258.2,0.0004648551680432,2.88404099873587e-05,0.0005197896330535,0.000844246024978,0.0013640356580316,32
EIBFS old,7798786,202895861,16.1026,19127.5,15361.8,0.0005537933119897,2.927097360490415e-05,0.0006340247630527,0.000990984221817,0.0016250089848698,32
EIBFS new2,7798786,202895861,23.657,9544.44,8779.84,0.0007595690724851,2.8963289477078183e-05,0.0008551583224594,0.0013736634070461,0.0022288217295056,32
EIBFS old,7798786,202895861,15.4731,19127.5,15212.5,0.0005374033679155,2.933508917438866e-05,0.0006173614488887,0.0009595541303629,0.0015769155792517,32
EIBFS new,7798786,202895861,11.4253,16148.7,12070.5,0.000416286224394,2.928319459764776e-05,0.0004769028809664,0.00074461576195,0.0012215186429164,32
EIBFS new2,7798786,202895861,21.3403,9531.87,8700.3,0.0006963005553101,2.910819476073225e-05,0.0007901997879926,0.0012529716155828,0.0020431714035755,32
EIBFS old,7798786,46920181,4.46995,4847.48,3699.82,0.0001698429204732,2.923227196440153e-05,0.0001940569027454,0.0003043172484227,0.0004983741511681,32
EIBFS new,7798786,46920181,3.42287,3951.45,2874.86,0.0001374878123624,2.9195289600793288e-05,0.0001567809332024,0.0002466528489722,0.0004034337821747,32
EIBFS new2,7798786,46920181,4.44743,2389.02,2059.09,0.0001661794531581,2.910307720337076e-05,0.0001885496933396,0.0002990746579052,0.0004876243512449,32
EIBFS old,7798786,46920181,4.06791,4847.29,3625.4,0.0001552153255916,2.923287295417993e-05,0.0001773512874364,0.0002781007615774,0.0004554520490139,32
EIBFS new,7798786,46920181,3.11122,3951.31,2794.8,0.0001261487357511,2.927971665553432e-05,0.0001445050219928,0.0002256562359844,0.0003701612579772,32
EIBFS new2,7798786,46920181,3.66112,2382.51,2006.58,0.000140062888232,2.912270121287782e-05,0.0001590902283831,0.0002518996606173,0.0004109898890005,32
EIBFS old,814802,6513526,0.443605,595.977,430.709,1.747771332639395e-05,2.884818453076785e-05,1.9566683708890226e-05,3.17185892900298e-05,5.128527299892003e-05,32
EIBFS new,814802,6513526,0.286129,491.824,292.45,1.1746694092456347e-05,2.895019394578408e-05,1.3235060310260588e-05,2.1233545628976457e-05,3.446860593923704e-05,32
EIBFS new2,814802,6513526,0.32139,305.488,239.607,1.4464299364031114e-05,2.8505703372616104e-05,1.583620461339825e-05,2.6474312819186703e-05,4.231051743258496e-05,32
EIBFS new,511602,4087442,0.160159,310.066,194.438,8.813982694527596e-06,2.882230256408512e-05,9.861347889071614e-06,1.6001732724224382e-05,2.5863080613296e-05,32
EIBFS new2,511602,4087442,0.181596,192.297,154.779,8.787056489837311e-06,2.8742745162280723e-05,9.78702088515887e-06,1.599704952053287e-05,2.578407040569174e-05,32
EIBFS old,707602,5654862,0.365918,518.125,372.114,1.46507200812942e-05,2.891446662195877e-05,1.6465916783829637e-05,2.652404219811899e-05,4.298995898194863e-05,32
EIBFS new,707602,5654862,0.231363,427.227,280.785,1.168616674260256e-05,2.8815583243728187e-05,1.3067993787724276e-05,2.122300529853476e-05,3.4290999086259035e-05,32
EIBFS old,426402,3406668,0.2754,313.629,241.657,1.169134170722055e-05,2.880287651898936e-05,1.3064433507091466e-05,2.124175060184399e-05,3.430618410893546e-05,32
EIBFS new,426402,3406668,0.193878,259.066,183.789,8.798543187373739e-06,2.875997525255885e-05,9.809349514139363e-06,1.6008426583367453e-05,2.5817776097506817e-05,32
EIBFS new,340202,2717499,0.113342,207.199,148.33,5.910811149876273e-06,2.875824911686312e-05,6.594871109232015e-06,1.0749363677402358e-05,1.734423478663437e-05,32
EIBFS new2,340202,2717499,0.12107,129.645,109.467,5.913812758593798e-06,2.96251551175166e-05,7.150069608941045e-06,1.0772192734330589e-05,1.7922262343271634e-05,32
EIBFS old,678202,5417409,0.348567,496.414,361.93,1.4648584354004203e-05,2.895159701059722e-05,1.649750264243882e-05,2.648618942374839e-05,4.298369206618721e-05,32
EIBFS new,678202,5417409,0.219659,409.707,275.294,1.1703534764845432e-05,2.8835981093099937e-05,1.3099325201673673e-05,2.1242637288409586e-05,3.4341962490083255e-05,32
EIBFS new2,678202,5417409,0.236919,253.414,197.157,1.1681080826159614e-05,2.863165153936452e-05,1.2874190577121317e-05,2.1249605895502555e-05,3.412379647262387e-05,32
EIBFS old,989002,7903455,0.672679,722.516,552.654,2.3331319233095888e-05,2.894095106162681e-05,2.6255718226779468e-05,4.220593084302777e-05,6.846164906980724e-05,32
EIBFS new,989002,7903455,0.501328,596.098,435.989,2.032579386477916e-05,2.877986763015913e-05,2.2663025908184475e-05,3.697943805766926e-05,5.9642463965853735e-05,32
EIBFS new2,989002,7903455,0.435042,369.941,294.413,1.740767656367547e-05,2.8721044126391748e-05,1.9352281315145048e-05,3.172748113277208e-05,5.107976244791713e-05,32
EIBFS old,669402,5348653,0.345984,489.969,359.188,1.464239518492555e-05,2.895082395581008e-05,1.648943235819933e-05,2.6476098680861075e-05,4.29655310390604e-05,32
EIBFS new,669402,5348653,0.217361,404.234,229.973,8.887883229141103e-06,2.9079492257909586e-05,1.0090771961505929e-05,1.5989156761244775e-05,2.6079928722750704e-05,32
EIBFS new2,669402,5348653,0.246662,250.637,196.213,1.162378634733936e-05,2.864080372154839e-05,1.2865916959398094e-05,2.1242037838337072e-05,3.410795479773517e-05,32
EIBFS old,8416346,113057910,7.74381,10424.2,7367.37,0.0003389638830786,2.893401759228797e-05,0.000381006748694,0.0006136230953719,0.0009946298440659,32
EIBFS new,8416346,113057910,4.95839,8714.97,5537.32,0.0002587503417861,2.903167852884452e-05,0.0002924264297742,0.0004668308980722,0.0007592573278464,32
EIBFS new2,8416346,113057910,7.65313,5271.07,4560.48,0.0003317359092302,2.8811007621906167e-05,0.0003703183926433,0.000603102234569,0.0009734206272124,32
EIBFS old,15058302,205053332,14.2658,18907.6,13331.8,0.0006334039719571,2.9027012489598408e-05,0.000715632319172,0.0011429801327994,0.0018586124519714,32
EIBFS new,15058302,205053332,9.0708,15811.2,10054.2,0.000478807155328,2.898786294693492e-05,0.0005398070774008,0.0008651682312256,0.0014049753086264,32
EIBFS old,15058302,205053332,14.2253,18907.7,12912.4,0.0006577329434032,2.895021751920026e-05,0.0007399670950287,0.001190034440806,0.0019300015358347,32
EIBFS new,15058302,205053332,9.07958,15811.7,9697.96,0.0005087823605213,2.904349721000469e-05,0.000575358179175,0.0009175740922889,0.001492932271464,32
EIBFS new2,15058302,205053332,14.6823,9558.71,8127.42,0.0006601553155679,2.880123246939164e-05,0.0007365133589324,0.0012005962015878,0.0019371095605202,32
EIBFS old,15058302,205053332,14.1725,18907.6,12907.2,0.0006544181901806,2.892764612539297e-05,0.0007353141557508,0.0011849608202776,0.0019202749760285,32
EIBFS new,15058302,205053332,9.11901,15811.4,9720.27,0.0005096870719017,2.8927394412672267e-05,0.0005726895914846,0.000922897396261,0.0014955869877456,32
EIBFS new2,15058302,205053332,14.6672,9558.48,8123.39,0.0006571355430683,2.879380237777425e-05,0.0007328363873797,0.0011954121823378,0.0019282485697175,32
EIBFS old,1984082,24853004,1.70148,2291.02,1592.15,7.853481014860867e-05,2.9009635331210763e-05,8.866017315030394e-05,0.0001417864020494,0.0002304465751997,32
EIBFS new,1984082,24853004,1.08271,1912.98,1171.22,5.80043184355149e-05,2.889831471830432e-05,6.508291012184003e-05,0.0001051205513109,0.0001702034614327,32
EIBFS new2,1984082,24853004,1.60047,1161.46,977.958,7.238421748915668e-05,2.8865030838818057e-05,8.106134346013566e-05,0.0001313374003239,0.000212398743784,32
EIBFS old,185944,5087270,0.252829,454.102,275.477,1.4595553745551376e-05,2.882254376461291e-05,1.632377278123348e-05,2.6504310299898748e-05,4.282808308113223e-05,32
EIBFS new,185944,5087270,0.167643,373.531,204.587,1.169084108663975e-05,2.8797752752517243e-05,1.3061653227092185e-05,2.124306189887761e-05,3.43047151259698e-05,32
EIBFS new2,185944,5087270,0.0790569,207.496,148.305,8.809391739736424e-06,2.8797029530629067e-05,9.847327044523737e-06,1.6002282220124186e-05,2.584960926464792e-05,32
EIBFS old,185944,6364346,0.325856,571.039,346.815,1.75349929802832e-05,2.892253730768456e-05,1.9722034944283373e-05,3.1731315115527535e-05,5.145335005981091e-05,32
EIBFS new,185944,3312418,0.1021,246.254,143.95,8.771008682612534e-06,2.864929779183428e-05,9.721798055202511e-06,1.6015182885226408e-05,2.573698094042892e-05,32
EIBFS new2,185944,3312418,0.052946,96.0625,92.7637,5.933757884245027e-06,2.878581392023111e-05,6.635628641837865e-06,1.07759392972838e-05,1.7411567939121662e-05,32
EIBFS old,185938,6527854,0.335267,586.301,352.141,1.7489855224524128e-05,2.88578345453425e-05,1.960038873585757e-05,3.172051252567911e-05,5.132090126153668e-05,32
EIBFS new,185938,6527854,0.220288,497.699,276.683,1.4526778627438015e-05,2.8704042093881808e-05,1.6137412632136194e-05,2.6488861971988345e-05,4.2626274604124536e-05,32
EIBFS old,185944,6022322,0.299212,539.918,298.95,1.4628132432691288e-05,2.8916067241627748e-05,1.644594482341083e-05,2.6477734680017307e-05,4.2923679503428136e-05,32
EIBFS new,185944,6022322,0.190757,405.816,213.766,1.1692223588165954e-05,2.881406989347581e-05,1.3074826570966258e-05,2.123394526235813e-05,3.43087718333244e-05,32
EIBFS new2,185944,6022322,0.0936723,184.137,149.07,8.783174423182163e-06,2.8746771284718305e-05,9.789716720658148e-06,1.5982962443828797e-05,2.5772679164486945e-05,32
EIBFS old,185944,5804998,0.286285,520.137,296.836,1.46470299434092e-05,2.894608334189815e-05,1.6495027084895142e-05,2.6484103837037763e-05,4.2979130921932905e-05,32
EIBFS new,185944,5804998,0.187722,398.285,211.451,1.1717449176475769e-05,2.886853463862101e-05,1.3143389125808149e-05,2.1239402755726645e-05,3.438279188153479e-05,32
EIBFS new2,185944,5804998,0.090443,192.141,149.712,8.800110754657838e-06,2.8771781104732987e-05,9.827287028495169e-06,1.5995088819254023e-05,2.5822375847749192e-05,32
EIBFS old,185944,6904190,0.347247,620.664,364.486,1.7477158580198102e-05,2.883511583747249e-05,1.955595175585912e-05,3.17276934380061e-05,5.1283645193865216e-05,32
EIBFS new,185944,6904190,0.216569,527.219,289.944,1.4537390819370893e-05,2.873003253672784e-05,1.6173847383511852e-05,2.6483566829681137e-05,4.265741421319299e-05,32
EIBFS new2,185944,6904190,0.108552,314.609,199.883,1.1644563717686463e-05,2.8692689881270003e-05,1.2931105622650265e-05,2.123781671074312e-05,3.416892233339338e-05,32
EIBFS old,188321,3564218,0.176038,314.73,169.162,8.885871407747615e-06,2.901799548652884e-05,1.0057643601658894e-05,1.601638178537144e-05,2.6074025387030333e-05,32
EIBFS new,188321,3564218,0.108683,262.109,151.734,8.766068033117706e-06,2.8643934019974743e-05,9.712795548004471e-06,1.6009687926228368e-05,2.572248347423284e-05,32
EIBFS new2,188321,3564218,0.0528657,103.211,96.3242,5.923851873757547e-06,2.876730408740584e-05,6.617538627358421e-06,1.0764961867830892e-05,1.7382500495189313e-05,32
EIBFS old,188321,4030834,0.196964,357.453,226.011,1.1710698006848188e-05,2.882822843962485e-05,1.3105920206951673e-05,2.1257061555779445e-05,3.436298176273112e-05,32
EIBFS new,188321,4030834,0.12399,275.145,160.25,8.796569457150615e-06,2.876352125752087e-05,9.813960906719654e-06,1.5998023626900703e-05,2.581198453362036e-05,32
EIBFS new2,188321,4030834,0.0622744,116.367,102.873,5.988886204738078e-06,2.9104823956709544e-05,6.816512953200515e-06,1.0756819337679248e-05,1.7573332290879765e-05,32
EIBFS old,188321,3663790,0.178326,323.715,173.087,8.880613061939945e-06,2.9007621735899555e-05,1.0043774979456854e-05,1.6014820717474266e-05,2.605859569693112e-05,32
EIBFS new,188321,3663790,0.11087,264.902,153.537,8.818884367851519e-06,2.8806664231357053e-05,9.862755390194213e-06,1.601470832058567e-05,2.587746371077988e-05,32
EIBFS new2,188321,3663790,0.0550603,106.188,97.877,5.928190647009833e-06,2.8777445445904703e-05,6.625998911907738e-06,1.0769232949597552e-05,1.739523186150529e-05,32
